5726,3830,299.763
5726,3678,235.259
4042,3830,251.702
4042,3678,177.022
3591,3678,325.275
3830,5726,299.763
3830,4042,251.702
3678,5726,235.259
3678,4042,177.022
3678,3591,325.275
3808,7146,26.4203
7146,3808,26.4203
248,1084,2148.78
248,273,400.511
248,1063,1129.79
1218,1050,3599.88
1050,1218,3599.88
1050,1084,180.178
1050,1059,646.475
4162,5665,340.844
1084,248,2148.78
1084,1050,180.178
1084,897,3209.82
1084,1059,825.87
1084,273,2446.23
1084,5665,373.563
897,1084,3209.82
897,273,763.889
1059,1050,646.475
1059,1084,825.87
1059,502,4877.38
1059,1063,409.595
502,1059,4877.38
273,248,400.511
273,1084,2446.23
273,897,763.889
273,1063,1512.47
5665,4162,340.844
5665,1084,373.563
1063,248,1129.79
1063,1059,409.595
1063,273,1512.47
5506,5504,178.159
5506,6727,97.6092
5512,154,157.437
62,5496,184.248
62,6727,714.907
62,146,950.394
5496,62,184.248
5496,5520,355.216
5496,5529,167.402
5496,5515,159.649
5496,146,1127.19
5496,149,790.211
5504,5506,178.159
5504,5535,119.677
5481,5508,84.2694
5481,5499,115.233
5481,154,232.766
80,111,947.171
80,154,379.218
80,161,209.46
80,202,510.798
5520,6727,181.191
5520,5515,234.51
5520,154,565.157
5508,5481,84.2694
5508,6728,72.8461
5508,154,149.706
6727,5506,97.6092
6727,62,714.907
6727,5520,181.191
6727,154,550.447
111,80,947.171
111,146,232.97
5499,5481,115.233
5499,7253,137.301
5529,5496,167.402
5529,5515,167.275
6728,5508,72.8461
6728,154,109.47
5515,5496,159.649
5515,5520,234.51
5515,5529,167.275
146,62,950.394
146,5496,1127.19
146,111,232.97
146,149,492.466
149,5496,790.211
149,146,492.466
154,5512,157.437
154,5496,649.691
154,5481,232.766
154,80,379.218
154,5520,565.157
154,5508,149.706
154,6727,550.447
154,6728,109.47
7253,5499,137.301
7253,5535,206.555
161,80,209.46
161,202,302.908
5535,5504,119.677
5535,7253,206.555
202,80,510.798
202,161,302.908
4119,2188,1992.39
4119,2072,1204.44
4119,5687,1086.09
5687,4059,1002.38
4059,5687,1002.38
3885,3316,1416.9
3999,3316,3339.12
4120,3316,2182.84
3386,3316,3650.03
3077,3316,2565.58
3179,3316,980.222
3992,2397,2634.79
3992,2276,1702.93
3304,3316,297.472
2397,3992,2634.79
2397,3316,2374.85
3308,3316,602.329
3351,3316,3910.77
3034,3316,1137.66
3035,3316,1341.22
3239,3316,1931.91
3205,3316,1093.02
3316,3885,1416.9
3316,3999,3339.12
3316,4120,2182.84
3316,3386,3650.03
3316,3077,2565.58
3316,3179,980.222
3316,3304,297.472
3316,2397,2374.85
3316,3308,602.329
3316,3351,3910.77
3316,3034,1137.66
3316,3035,1341.22
3316,3239,1931.91
3316,3205,1093.02
3316,4302,2812.93
3316,2276,3222.38
4302,3316,2812.93
2276,3992,1702.93
2276,3316,3222.38
1679,1558,528.048
338,1678,556.076
345,382,448.457
1558,1679,528.048
1558,382,549.039
1558,346,633.482
1558,1678,539.621
382,345,448.457
382,1558,549.039
382,342,663.47
382,1520,753.079
382,351,606.393
382,1209,600.468
3986,1561,852.467
1609,1678,522.785
342,382,663.47
346,1558,633.482
1561,3986,852.467
1520,382,753.079
1612,1678,335.802
351,382,606.393
1209,382,600.468
1678,338,556.076
1678,1558,539.621
1678,1609,522.785
1678,1612,335.802
3682,6958,593.602
3682,3754,127.562
3682,4335,428.523
3682,5756,317.559
3682,5759,519.425
3682,5773,406.545
1937,3533,98.0245
1943,3533,353.67
1943,3722,366.29
3875,3533,233.498
3875,3793,220.177
3875,3646,387.962
3533,1937,98.0245
3533,1943,353.67
3533,3875,233.498
3533,1948,154.962
3533,1941,513.773
3533,1944,392.86
3533,3878,285.901
3533,1930,309.831
3533,1934,284.994
3533,3646,316.799
1948,3533,154.962
1941,3533,513.773
1941,1944,196.904
1944,3533,392.86
6130,5773,222.4
3472,3878,168.547
3472,3646,192.347
3712,1930,631.173
3712,3646,291.816
6958,3682,593.602
3754,3682,127.562
3754,3878,524.308
3878,3533,285.901
3878,3472,168.547
3878,3754,524.308
3878,1930,468.215
3878,3564,612.698
3878,3793,215.066
3878,3698,366.884
4335,3682,428.523
1930,3533,309.831
1930,3712,631.173
1930,3878,468.215
1930,3722,300.087
5756,3682,317.559
3722,1943,366.29
3722,1930,300.087
3722,3646,280.402
5759,3682,519.425
3564,3878,612.698
3564,3646,530.071
3793,3875,220.177
3793,3878,215.066
1934,3533,284.994
3698,3878,366.884
3698,3646,321.835
3646,3875,387.962
3646,3533,316.799
3646,3472,192.347
3646,3712,291.816
3646,3722,280.402
3646,3564,530.071
3646,3698,321.835
5773,3682,406.545
5773,6130,222.4
580,5673,2022.51
580,1080,2026.96
1218,1074,1226.52
1218,5673,831.173
1218,1080,930.675
1525,1074,2010.08
1538,1074,2042.69
302,1074,2182.66
302,5673,1869.7
302,1080,1881.25
344,5673,1945.74
1074,1218,1226.52
1074,1525,2010.08
1074,1538,2042.69
1074,302,2182.66
1074,1534,1804.26
1074,502,2066.2
1074,1335,1747.21
1074,1359,1513.62
1074,4317,3349.83
1074,1273,1379.83
1074,1539,2168.04
1534,1074,1804.26
1066,1359,1321.98
502,1074,2066.2
502,1080,1774.63
1335,1074,1747.21
1359,1074,1513.62
1359,1066,1321.98
1359,5673,1127.67
5673,580,2022.51
5673,1218,831.173
5673,302,1869.7
5673,344,1945.74
5673,1359,1127.67
5673,3998,719.294
3998,5673,719.294
4317,1074,3349.83
1273,1074,1379.83
1080,580,2026.96
1080,1218,930.675
1080,302,1881.25
1080,502,1774.63
1539,1074,2168.04
2895,2844,81.4882
2895,2848,285.485
2896,2897,75.4196
2897,2895,119.792
2844,2895,81.4882
2848,2895,285.485
2966,4029,1235.24
2966,2948,1902.07
2980,4029,2615.66
4029,2966,1235.24
4029,2980,2615.66
4029,6156,537.08
4029,6149,2982.36
4029,6153,2775.07
4029,6150,2921.85
4029,6485,2624.2
4029,2981,2760.33
4029,1743,2001.08
6156,4029,537.08
6149,4029,2982.36
6153,4029,2775.07
2948,2966,1902.07
6150,4029,2921.85
6485,4029,2624.2
2981,4029,2760.33
1743,4029,2001.08
2874,2881,100.801
2774,2878,1440.63
2897,1762,698.095
2877,2881,83.6295
2877,2899,337.607
2878,2774,1440.63
2878,2881,194.604
2878,1762,1017.43
2878,2893,63.4797
2881,2874,100.801
2881,2877,83.6295
2881,2878,194.604
2881,6460,229.471
2881,1762,896.429
2881,2879,259.862
2881,2899,258.961
6460,2881,229.471
1762,2881,896.429
1762,2899,694.114
2879,2881,259.862
2893,2878,63.4797
2899,2877,337.607
2899,2881,258.961
2899,1762,694.114
6351,3379,1436.25
3370,3393,965.641
3370,3395,1222.63
3370,2244,3517.58
3375,4380,1463.44
3375,3393,862.449
3375,3395,1025.03
3375,3386,781.29
3375,3400,1620.68
3375,3382,1482.97
3375,3399,2485.61
4380,3375,1463.44
4380,3388,1487.07
4380,4108,1068.43
4380,3368,879.491
3393,3370,965.641
3393,3375,862.449
3393,3371,662.126
3393,3395,276.177
3393,4109,1277.26
3393,3404,1707.23
3393,6353,374.487
3393,4120,1153.88
3393,3386,1328.88
3393,3179,2554.66
3393,4085,976.101
3393,3384,902.576
3393,3382,630.694
3393,3378,806.255
3393,4033,711.903
3393,4097,1521.77
3393,3387,1429.45
3393,3388,1188.77
3393,3373,805.273
3393,3364,1464.01
3393,3406,1461.21
3393,6435,591.959
3393,4302,1195.35
3393,3361,8484.96
3393,4030,1300.08
3393,3374,1063.15
3393,4108,1261.86
3393,2275,1558.64
3393,3368,1432.33
3393,3369,1049.74
3393,3399,2313.15
3393,3376,736.159
3393,6390,1333.22
3393,3379,562.003
3393,6366,869.498
3393,6361,474.422
3393,6357,1016.4
3371,3393,662.126
3371,3395,936.57
3371,3385,685.325
3371,3382,1078.37
3371,4144,1761.23
3371,6392,749.46
3371,3383,634.991
3395,3370,1222.63
3395,3375,1025.03
3395,3393,276.177
3395,3371,936.57
3395,9310,400.238
3395,6434,1127.1
3395,4120,1351.83
3395,8407,1173.65
3395,6345,1344.19
3395,3389,1276.31
3395,3386,1580.22
3395,3077,1351.66
3395,3179,2565.71
3395,3930,2204.21
3395,4085,898.812
3395,3381,1008.01
3395,8781,484.754
3395,4301,254.186
3395,3384,1169.29
3395,3382,617.123
3395,6379,1183.44
3395,3394,528.617
3395,3378,660.825
3395,4033,564.171
3395,6376,869.835
3395,4097,1263.35
3395,6402,936.621
3395,3339,8697.44
3395,3388,1423.95
3395,3373,980.509
3395,3364,1556.06
3395,3406,1703.89
3395,6435,495.63
3395,4144,2134.82
3395,6347,1304.28
3395,4030,1472.18
3395,3374,1318.27
3395,3390,1647.71
3395,4108,1409.95
3395,2275,1833.88
3395,3368,1545.59
3395,3369,1127.36
3395,3399,2071.5
3395,6392,1665.04
3395,3376,981.181
3395,6390,1572.16
3395,6403,429.644
3395,3396,334.856
3395,3379,622.766
3395,3383,1548.86
3395,6366,684.576
3395,4149,1334.8
3395,6361,721.095
3395,8876,1509.04
4109,3393,1277.26
4109,3400,1622.37
4109,3383,835.897
4109,6355,1271.19
6344,3369,267.639
9310,3395,400.238
3404,3393,1707.23
3404,3386,976.647
3404,3400,835.202
3404,4108,445.789
3404,4149,651.31
4308,3378,868.248
6434,3395,1127.1
6434,4144,1173.87
6353,3393,374.487
6353,3388,858.633
3385,3371,685.325
3385,3379,1410.9
9311,4097,1262.99
9311,3379,560.17
4120,3393,1153.88
4120,3395,1351.83
4120,3386,1521.37
4120,3387,1560.78
4120,6355,380.488
8407,3395,1173.65
6345,3395,1344.19
3389,3395,1276.31
3386,3375,781.29
3386,3393,1328.88
3386,3395,1580.22
3386,3404,976.647
3386,4120,1521.37
3386,3394,1394.3
3386,3368,1028.39
3386,3369,1102.12
3077,3395,1351.66
3077,6361,948.511
3077,6357,386.954
3179,3393,2554.66
3179,3395,2565.71
3400,3375,1620.68
3400,4109,1622.37
3400,3404,835.202
3400,4085,1843.36
3400,3387,1805.4
3400,3388,1669.62
3400,6954,798.967
3400,6347,1254.48
3400,4108,1231.47
3400,3368,1027
3400,6392,2026.01
3400,3376,1952.08
3400,3379,1932.49
3400,4149,1482.69
3930,3395,2204.21
4085,3393,976.101
4085,3395,898.812
4085,3400,1843.36
4085,3372,1522.73
6432,3378,592.187
3381,3395,1008.01
3381,3382,412.14
8781,3395,484.754
6386,3394,1196.83
6386,3376,792.923
4301,3395,254.186
3397,3399,1065.97
3384,3393,902.576
3384,3395,1169.29
3384,3382,1350.75
3384,3387,549.544
3382,3375,1482.97
3382,3393,630.694
3382,3371,1078.37
3382,3395,617.123
3382,3381,412.14
3382,3384,1350.75
3382,3394,419.147
3382,6376,450.818
3382,3387,1899.94
3382,3388,1721.67
3382,3390,2073.68
3382,4108,1883.48
3382,2276,1841.83
3382,6403,832.731
3382,3379,1180.75
3382,3383,1534.34
3382,4149,1726.78
6379,3395,1183.44
6379,3383,367.053
3394,3395,528.617
3394,3386,1394.3
3394,6386,1196.83
3394,3382,419.147
3394,3378,1149.38
3394,4030,954.176
3394,6392,1396.89
3394,4149,1327.19
3372,4085,1522.73
3372,6347,1517.2
3372,4030,771.652
3378,3393,806.255
3378,3395,660.825
3378,4308,868.248
3378,6432,592.187
3378,3394,1149.38
3378,3368,1238.73
4033,3393,711.903
4033,3395,564.171
4033,6400,685.139
6376,3395,869.835
6376,3382,450.818
4097,3393,1521.77
4097,3395,1263.35
4097,9311,1262.99
4097,3379,1776.31
4097,6366,1312.13
6385,3379,884.764
6402,3395,936.621
3339,3395,8697.44
6400,4033,685.139
6400,3388,1337.1
6400,4030,1533.12
6400,6366,619.121
3387,3393,1429.45
3387,4120,1560.78
3387,3400,1805.4
3387,3384,549.544
3387,3382,1899.94
3387,4144,1326.05
3387,4030,1769.11
3388,4380,1487.07
3388,3393,1188.77
3388,3395,1423.95
3388,6353,858.633
3388,3400,1669.62
3388,3382,1721.67
3388,6400,1337.1
3388,4030,1769.88
3373,3393,805.273
3373,3395,980.509
3373,3205,1320.84
3373,3376,1088.5
6954,3400,798.967
3364,3393,1464.01
3364,3395,1556.06
3364,6403,1267.48
3364,8043,1027.83
3406,3393,1461.21
3406,3395,1703.89
3406,2244,3014.17
6435,3393,591.959
6435,3395,495.63
3205,3373,1320.84
4144,3371,1761.23
4144,3395,2134.82
4144,6434,1173.87
4144,3387,1326.05
4144,3369,1023.68
4144,4149,990.067
4144,156,8002.81
6347,3395,1304.28
6347,3400,1254.48
6347,3372,1517.2
2244,3370,3517.58
2244,3406,3014.17
4302,3393,1195.35
3361,3393,8484.96
4030,3393,1300.08
4030,3395,1472.18
4030,3394,954.176
4030,3372,771.652
4030,6400,1533.12
4030,3387,1769.11
4030,3388,1769.88
4030,4108,2199.66
4030,6392,1582.71
4030,4110,1267.9
3374,3393,1063.15
3374,3395,1318.27
3374,6403,1052.71
3390,3395,1647.71
3390,3382,2073.68
4108,4380,1068.43
4108,3393,1261.86
4108,3395,1409.95
4108,3404,445.789
4108,3400,1231.47
4108,3382,1883.48
4108,4030,2199.66
4108,3379,809.992
2276,3382,1841.83
2275,3393,1558.64
2275,3395,1833.88
3368,4380,879.491
3368,3393,1432.33
3368,3395,1545.59
3368,3386,1028.39
3368,3400,1027
3368,3378,1238.73
3369,3393,1049.74
3369,3395,1127.36
3369,6344,267.639
3369,3386,1102.12
3369,4144,1023.68
3399,3375,2485.61
3399,3393,2313.15
3399,3395,2071.5
3399,3397,1065.97
3399,3379,2105.23
6368,3379,441.487
6392,3371,749.46
6392,3395,1665.04
6392,3400,2026.01
6392,3394,1396.89
6392,4030,1582.71
3376,3393,736.159
3376,3395,981.181
3376,3400,1952.08
3376,6386,792.923
3376,3373,1088.5
6390,3393,1333.22
6390,3395,1572.16
6403,3395,429.644
6403,3382,832.731
6403,3364,1267.48
6403,3374,1052.71
3396,3395,334.856
3379,6351,1436.25
3379,3393,562.003
3379,3395,622.766
3379,3385,1410.9
3379,9311,560.17
3379,3400,1932.49
3379,3382,1180.75
3379,4097,1776.31
3379,6385,884.764
3379,4108,809.992
3379,3399,2105.23
3379,6368,441.487
3379,3383,1425.33
3379,6366,649.802
3379,4110,743.366
3383,3371,634.991
3383,3395,1548.86
3383,4109,835.897
3383,3382,1534.34
3383,6379,367.053
3383,3379,1425.33
6366,3393,869.498
6366,3395,684.576
6366,4097,1312.13
6366,6400,619.121
6366,3379,649.802
6366,8043,299.587
4149,3395,1334.8
4149,3404,651.31
4149,3400,1482.69
4149,3382,1726.78
4149,3394,1327.19
4149,4144,990.067
4110,4030,1267.9
4110,3379,743.366
6361,3393,474.422
6361,3395,721.095
6361,3077,948.511
8876,3395,1509.04
156,4144,8002.81
6357,3393,1016.4
6357,3077,386.954
8043,3364,1027.83
8043,6366,299.587
6355,4109,1271.19
6355,4120,380.488
3877,3484,379.994
3484,3877,379.994
1128,1590,392.487
1590,1128,392.487
5965,7214,63.4526
7214,5965,63.4526
3423,5965,19.8724
8428,2988,1859.77
6151,2988,2168.57
4364,4111,1147.22
4364,2992,1695.98
4364,2988,2370.23
6143,6140,645.727
6143,2988,2186.24
6140,6143,645.727
6140,2975,534.11
6140,2988,1645.19
2975,6140,534.11
4111,4364,1147.22
4368,2988,1279.06
2992,4364,1695.98
2988,8428,1859.77
2988,6151,2168.57
2988,4364,2370.23
2988,6143,2186.24
2988,6140,1645.19
2988,4368,1279.06
3885,3076,1568.32
6176,3076,116.322
3043,3069,348.885
3043,3076,239.166
3069,3043,348.885
3069,3076,228.869
3069,2194,3429.35
3068,3076,310.673
3076,3885,1568.32
3076,6176,116.322
3076,3043,239.166
3076,3069,228.869
3076,3068,310.673
3076,2188,3536.93
3076,2072,5231.03
3076,3071,145.896
3076,3125,661.786
3076,3304,2642.34
3076,2194,3262.24
3076,3073,260.702
3076,3074,193.99
2188,3076,3536.93
2072,3076,5231.03
3071,3076,145.896
3125,3076,661.786
3304,3076,2642.34
2194,3069,3429.35
2194,3076,3262.24
3072,3076,192.43
3073,3076,260.702
3073,3072,149.919
3074,3076,193.99
5498,128,383.414
128,5498,383.414
3670,3988,8533.65
3988,3670,8533.65
3988,3797,8534.83
3988,3576,7118.91
3988,1760,6026.82
3797,3988,8534.83
3576,3988,7118.91
3576,1760,1466.3
1760,3988,6026.82
1760,3576,1466.3
49,176,1528.56
87,156,287.181
87,176,1545.73
100,196,3099.7
156,87,287.181
156,176,1483.33
176,87,1545.73
176,156,1483.33
176,178,1677.92
176,196,1103.69
178,49,245.994
196,100,3099.7
196,176,1103.69
1783,1824,306.506
1783,1850,287.57
1785,1824,421.704
2709,1824,3158.91
1794,1824,1408.82
1796,1824,1543.2
1789,1824,769.338
1795,1824,898.665
1793,1824,1134.47
1792,1824,1048.56
1852,1824,1284.36
1852,1825,1448.34
1852,1850,1337.3
1797,1824,1244.85
1800,1824,1274.77
1804,1824,459.107
1804,1825,669.963
1804,3621,1114.11
1804,1840,723.245
1804,3867,2048.67
1804,1847,1902.39
1767,1824,1056.36
1909,1824,1770.73
1807,1824,1618.93
1786,1824,504.324
3797,1824,3365.34
1816,1824,1274.2
3877,1825,1832.15
3877,1850,2405.48
1824,1783,306.506
1824,1785,421.704
1824,2709,3158.91
1824,1794,1408.82
1824,1796,1543.2
1824,1789,769.338
1824,1795,898.665
1824,1793,1134.47
1824,1792,1048.56
1824,1852,1284.36
1824,1797,1244.85
1824,1800,1274.77
1824,1804,459.107
1824,1767,1056.36
1824,1909,1770.73
1824,1807,1618.93
1824,1786,504.324
1824,3797,3365.34
1824,1816,1274.2
1824,3576,2050.71
1824,1819,996.431
1824,1822,495.518
1824,1825,713.165
1824,1826,852.436
1824,1829,367.089
1824,1836,660.294
1824,1839,735.935
1824,3621,1124.43
1824,1840,1177.62
1824,1885,1910.43
1824,3867,2442.15
1824,1848,341.825
1824,1846,714.969
1824,1847,2300.99
1824,1845,814.427
1824,1854,304.477
1824,1853,677.819
1824,1855,537.146
1824,1856,324.121
1824,1858,576.747
3576,1824,2050.71
1819,1824,996.431
1822,1824,495.518
1825,1852,1448.34
1825,1804,669.963
1825,3877,1832.15
1825,1824,713.165
1825,3621,447.593
1825,1850,718.399
1826,1824,852.436
1829,1824,367.089
1836,1824,660.294
1836,1850,612.73
1839,1824,735.935
3621,1804,1114.11
3621,1824,1124.43
3621,1825,447.593
3621,1850,1139.21
1840,1804,723.245
1840,1824,1177.62
1840,1850,1134.28
1885,1824,1910.43
3867,1804,2048.67
3867,1824,2442.15
1848,1824,341.825
1846,1824,714.969
1847,1804,1902.39
1847,1824,2300.99
1850,1783,287.57
1850,1852,1337.3
1850,3877,2405.48
1850,1825,718.399
1850,1836,612.73
1850,3621,1139.21
1850,1840,1134.28
1850,1856,277.814
1845,1824,814.427
1854,1824,304.477
1853,1824,677.819
1855,1824,537.146
1856,1824,324.121
1856,1850,277.814
1858,1824,576.747
3093,2048,1543.03
3093,2050,1001.29
2188,2050,1686.39
2048,3093,1543.03
2048,2223,1004.84
2048,2050,641.956
2223,2048,1004.84
2223,2050,373.134
2050,3093,1001.29
2050,2188,1686.39
2050,2048,641.956
2050,2223,373.134
2050,2053,299.03
2053,2050,299.03
1688,1678,2165.57
1423,1130,3216.44
1130,1423,3216.44
1130,1678,3146.39
1742,1678,1120.22
4197,1678,3337.44
1737,1678,1198.3
1678,1688,2165.57
1678,1130,3146.39
1678,1742,1120.22
1678,4197,3337.44
1678,1737,1198.3
1230,350,1738.88
1230,351,2245.88
210,344,1606.8
580,342,379.357
4309,345,985.947
4309,351,994.476
737,344,1188.76
737,345,1162.4
737,342,825.504
3941,344,1952.69
3941,350,1682.16
1688,344,2432.08
1218,344,1132.75
1218,345,1167.41
1218,352,1367.6
1218,342,1492.56
1218,350,994.656
1506,350,1127.02
1739,350,946.776
636,342,794.825
469,342,794.49
469,351,1015.85
1321,344,941.329
1321,345,992.973
1321,342,1232.35
1321,350,682.728
1321,351,1148.34
1216,345,1147.63
1216,350,1110.41
1538,344,768.953
1538,351,904.218
353,350,485.502
1501,344,1309.75
1501,345,1363.03
1501,350,1027.17
302,350,419.514
1423,345,415.036
1489,344,959.192
1489,342,949.815
1489,350,758.539
1519,344,1300.04
1519,345,1350.3
1519,350,1049.59
1382,342,727.847
1460,344,1597.92
1460,338,1367.88
1460,350,1319.78
344,210,1606.8
344,737,1188.76
344,3941,1952.69
344,1688,2432.08
344,1218,1132.75
344,1321,941.329
344,1538,768.953
344,1501,1309.75
344,1489,959.192
344,1519,1300.04
344,1460,1597.92
344,1322,935.962
344,1509,1616.16
344,1200,1251.17
344,338,464.359
344,599,956.686
344,535,895.808
344,1626,1950.51
344,1555,1080.66
344,382,394.564
344,342,363.279
344,5557,581.535
344,1452,2251.44
344,1225,1407.84
344,1468,2072.28
344,1479,2171.02
344,1458,2224.47
344,4322,705.644
344,1462,1740.02
344,348,360.624
344,507,534.221
344,1638,1850.45
344,1054,3174.63
344,478,699.417
344,1524,593.818
344,1561,1238.64
344,1354,801.456
344,5673,1945.74
344,1520,1123.28
344,3998,1303.92
344,1512,1486.54
344,1587,510.498
344,1562,835.175
344,1203,833.912
344,1075,2478.39
344,1472,2314.02
344,1205,835.512
344,772,486.22
344,4317,2030.34
344,1646,1148.21
344,1486,1677.17
344,1206,1067.09
344,548,492.464
344,1508,1508.22
344,1612,544.837
344,1590,3087.99
344,287,1577.52
344,351,463.175
344,1551,709.836
344,1613,745.989
344,1550,668.554
344,679,965.929
344,1226,1887.94
344,1209,970.702
344,1208,870.916
344,1678,391.757
1322,344,935.962
1509,344,1616.16
1509,345,1670.01
1509,352,1718.99
1509,342,1839.12
1509,350,1334.17
1509,351,1683.93
488,345,701.778
1200,344,1251.17
1200,345,1302.64
1200,352,1273.64
1200,342,1373.72
1200,350,978.148
1200,351,1172.18
338,1460,1367.88
338,344,464.359
338,345,487.763
338,350,423.793
373,5557,512.644
373,346,461.421
373,3998,1382.91
373,4317,2032.37
373,1206,1099.52
599,344,956.686
599,345,915.106
345,4309,985.947
345,737,1162.4
345,1218,1167.41
345,1321,992.973
345,1216,1147.63
345,1501,1363.03
345,1423,415.036
345,1519,1350.3
345,1509,1670.01
345,488,701.778
345,1200,1302.64
345,338,487.763
345,599,915.106
345,1665,563.749
345,5557,575.666
345,1452,2302.82
345,1225,1443.15
345,671,867.543
345,348,380.004
345,1335,630.975
345,1229,1441.3
345,1359,883.052
345,1524,645.583
345,481,829.948
345,347,364.671
345,1520,1174.49
345,3998,1341.97
345,674,701.641
345,1587,543.823
345,1742,1449.17
345,1486,1726.64
345,1206,1119.32
345,1508,1562.09
345,1526,680.167
345,1551,763.499
345,679,981.284
345,680,704.851
345,1209,1023.23
535,344,895.808
1626,344,1950.51
1626,342,2306.39
1626,350,1901.95
1555,344,1080.66
1555,352,1200.87
1555,342,1326.01
1555,350,801.501
1555,351,1198.98
382,344,394.564
4166,342,555.485
3986,342,627.565
3986,351,552.373
340,5557,573.353
1665,345,563.749
